time,year,month,quarter,day,hour,week,t
23/08/2017 15:00,2017,aug,3,23,15,w34,5632
23/08/2017 16:00,2017,aug,3,23,16,w34,5633
23/08/2017 17:00,2017,aug,3,23,17,w34,5634
23/08/2017 18:00,2017,aug,3,23,18,w34,5635
23/08/2017 19:00,2017,aug,3,23,19,w34,5636
23/08/2017 20:00,2017,aug,3,23,20,w34,5637
23/08/2017 21:00,2017,aug,3,23,21,w34,5638
23/08/2017 22:00,2017,aug,3,23,22,w34,5639
23/08/2017 23:00,2017,aug,3,23,23,w34,5640
24/08/2017 00:00,2017,aug,3,24,0,w34,5641
24/08/2017 01:00,2017,aug,3,24,1,w34,5642
24/08/2017 02:00,2017,aug,3,24,2,w34,5643
24/08/2017 03:00,2017,aug,3,24,3,w34,5644
24/08/2017 04:00,2017,aug,3,24,4,w34,5645
24/08/2017 05:00,2017,aug,3,24,5,w34,5646
24/08/2017 06:00,2017,aug,3,24,6,w34,5647
24/08/2017 07:00,2017,aug,3,24,7,w34,5648
24/08/2017 08:00,2017,aug,3,24,8,w34,5649
24/08/2017 09:00,2017,aug,3,24,9,w34,5650
24/08/2017 10:00,2017,aug,3,24,10,w34,5651
24/08/2017 11:00,2017,aug,3,24,11,w34,5652
24/08/2017 12:00,2017,aug,3,24,12,w34,5653
24/08/2017 13:00,2017,aug,3,24,13,w34,5654
24/08/2017 14:00,2017,aug,3,24,14,w34,5655
24/08/2017 15:00,2017,aug,3,24,15,w34,5656
24/08/2017 16:00,2017,aug,3,24,16,w34,5657
24/08/2017 17:00,2017,aug,3,24,17,w34,5658
24/08/2017 18:00,2017,aug,3,24,18,w34,5659
24/08/2017 19:00,2017,aug,3,24,19,w34,5660
24/08/2017 20:00,2017,aug,3,24,20,w34,5661
24/08/2017 21:00,2017,aug,3,24,21,w34,5662
24/08/2017 22:00,2017,aug,3,24,22,w34,5663
24/08/2017 23:00,2017,aug,3,24,23,w34,5664
25/08/2017 00:00,2017,aug,3,25,0,w34,5665
25/08/2017 01:00,2017,aug,3,25,1,w34,5666
25/08/2017 02:00,2017,aug,3,25,2,w34,5667
25/08/2017 03:00,2017,aug,3,25,3,w34,5668
25/08/2017 04:00,2017,aug,3,25,4,w34,5669
25/08/2017 05:00,2017,aug,3,25,5,w34,5670
25/08/2017 06:00,2017,aug,3,25,6,w34,5671
25/08/2017 07:00,2017,aug,3,25,7,w34,5672
25/08/2017 08:00,2017,aug,3,25,8,w34,5673
25/08/2017 09:00,2017,aug,3,25,9,w34,5674
25/08/2017 10:00,2017,aug,3,25,10,w34,5675
25/08/2017 11:00,2017,aug,3,25,11,w34,5676
25/08/2017 12:00,2017,aug,3,25,12,w34,5677
25/08/2017 13:00,2017,aug,3,25,13,w34,5678
25/08/2017 14:00,2017,aug,3,25,14,w34,5679
25/08/2017 15:00,2017,aug,3,25,15,w34,5680
25/08/2017 16:00,2017,aug,3,25,16,w34,5681
25/08/2017 17:00,2017,aug,3,25,17,w34,5682
25/08/2017 18:00,2017,aug,3,25,18,w34,5683
25/08/2017 19:00,2017,aug,3,25,19,w34,5684
25/08/2017 20:00,2017,aug,3,25,20,w34,5685
25/08/2017 21:00,2017,aug,3,25,21,w34,5686
25/08/2017 22:00,2017,aug,3,25,22,w34,5687
25/08/2017 23:00,2017,aug,3,25,23,w34,5688
26/08/2017 00:00,2017,aug,3,26,0,w34,5689
26/08/2017 01:00,2017,aug,3,26,1,w34,5690
26/08/2017 02:00,2017,aug,3,26,2,w34,5691
26/08/2017 03:00,2017,aug,3,26,3,w34,5692
26/08/2017 04:00,2017,aug,3,26,4,w34,5693
26/08/2017 05:00,2017,aug,3,26,5,w34,5694
26/08/2017 06:00,2017,aug,3,26,6,w34,5695
26/08/2017 07:00,2017,aug,3,26,7,w34,5696
26/08/2017 08:00,2017,aug,3,26,8,w34,5697
26/08/2017 09:00,2017,aug,3,26,9,w34,5698
26/08/2017 10:00,2017,aug,3,26,10,w34,5699
26/08/2017 11:00,2017,aug,3,26,11,w34,5700
26/08/2017 12:00,2017,aug,3,26,12,w34,5701
26/08/2017 13:00,2017,aug,3,26,13,w34,5702
26/08/2017 14:00,2017,aug,3,26,14,w34,5703
26/08/2017 15:00,2017,aug,3,26,15,w34,5704
26/08/2017 16:00,2017,aug,3,26,16,w34,5705
26/08/2017 17:00,2017,aug,3,26,17,w34,5706
26/08/2017 18:00,2017,aug,3,26,18,w34,5707
26/08/2017 19:00,2017,aug,3,26,19,w34,5708
26/08/2017 20:00,2017,aug,3,26,20,w34,5709
26/08/2017 21:00,2017,aug,3,26,21,w34,5710
26/08/2017 22:00,2017,aug,3,26,22,w34,5711
26/08/2017 23:00,2017,aug,3,26,23,w34,5712
27/08/2017 00:00,2017,aug,3,27,0,w35,5713
27/08/2017 01:00,2017,aug,3,27,1,w35,5714
27/08/2017 02:00,2017,aug,3,27,2,w35,5715
27/08/2017 03:00,2017,aug,3,27,3,w35,5716
27/08/2017 04:00,2017,aug,3,27,4,w35,5717
27/08/2017 05:00,2017,aug,3,27,5,w35,5718
27/08/2017 06:00,2017,aug,3,27,6,w35,5719
27/08/2017 07:00,2017,aug,3,27,7,w35,5720
27/08/2017 08:00,2017,aug,3,27,8,w35,5721
27/08/2017 09:00,2017,aug,3,27,9,w35,5722
27/08/2017 10:00,2017,aug,3,27,10,w35,5723
27/08/2017 11:00,2017,aug,3,27,11,w35,5724
27/08/2017 12:00,2017,aug,3,27,12,w35,5725
27/08/2017 13:00,2017,aug,3,27,13,w35,5726
27/08/2017 14:00,2017,aug,3,27,14,w35,5727
27/08/2017 15:00,2017,aug,3,27,15,w35,5728
27/08/2017 16:00,2017,aug,3,27,16,w35,5729
27/08/2017 17:00,2017,aug,3,27,17,w35,5730
27/08/2017 18:00,2017,aug,3,27,18,w35,5731
27/08/2017 19:00,2017,aug,3,27,19,w35,5732
27/08/2017 20:00,2017,aug,3,27,20,w35,5733
27/08/2017 21:00,2017,aug,3,27,21,w35,5734
27/08/2017 22:00,2017,aug,3,27,22,w35,5735
27/08/2017 23:00,2017,aug,3,27,23,w35,5736
28/08/2017 00:00,2017,aug,3,28,0,w35,5737
28/08/2017 01:00,2017,aug,3,28,1,w35,5738
28/08/2017 02:00,2017,aug,3,28,2,w35,5739
28/08/2017 03:00,2017,aug,3,28,3,w35,5740
28/08/2017 04:00,2017,aug,3,28,4,w35,5741
28/08/2017 05:00,2017,aug,3,28,5,w35,5742
28/08/2017 06:00,2017,aug,3,28,6,w35,5743
28/08/2017 07:00,2017,aug,3,28,7,w35,5744
28/08/2017 08:00,2017,aug,3,28,8,w35,5745
28/08/2017 09:00,2017,aug,3,28,9,w35,5746
28/08/2017 10:00,2017,aug,3,28,10,w35,5747
28/08/2017 11:00,2017,aug,3,28,11,w35,5748
28/08/2017 12:00,2017,aug,3,28,12,w35,5749
28/08/2017 13:00,2017,aug,3,28,13,w35,5750
28/08/2017 14:00,2017,aug,3,28,14,w35,5751
28/08/2017 15:00,2017,aug,3,28,15,w35,5752
28/08/2017 16:00,2017,aug,3,28,16,w35,5753
28/08/2017 17:00,2017,aug,3,28,17,w35,5754
28/08/2017 18:00,2017,aug,3,28,18,w35,5755
28/08/2017 19:00,2017,aug,3,28,19,w35,5756
28/08/2017 20:00,2017,aug,3,28,20,w35,5757
28/08/2017 21:00,2017,aug,3,28,21,w35,5758
28/08/2017 22:00,2017,aug,3,28,22,w35,5759
28/08/2017 23:00,2017,aug,3,28,23,w35,5760
29/08/2017 00:00,2017,aug,3,29,0,w35,5761
29/08/2017 01:00,2017,aug,3,29,1,w35,5762
29/08/2017 02:00,2017,aug,3,29,2,w35,5763
29/08/2017 03:00,2017,aug,3,29,3,w35,5764
29/08/2017 04:00,2017,aug,3,29,4,w35,5765
29/08/2017 05:00,2017,aug,3,29,5,w35,5766
29/08/2017 06:00,2017,aug,3,29,6,w35,5767
29/08/2017 07:00,2017,aug,3,29,7,w35,5768
29/08/2017 08:00,2017,aug,3,29,8,w35,5769
29/08/2017 09:00,2017,aug,3,29,9,w35,5770
29/08/2017 10:00,2017,aug,3,29,10,w35,5771
29/08/2017 11:00,2017,aug,3,29,11,w35,5772
29/08/2017 12:00,2017,aug,3,29,12,w35,5773
29/08/2017 13:00,2017,aug,3,29,13,w35,5774
29/08/2017 14:00,2017,aug,3,29,14,w35,5775
29/08/2017 15:00,2017,aug,3,29,15,w35,5776
29/08/2017 16:00,2017,aug,3,29,16,w35,5777
29/08/2017 17:00,2017,aug,3,29,17,w35,5778
29/08/2017 18:00,2017,aug,3,29,18,w35,5779
29/08/2017 19:00,2017,aug,3,29,19,w35,5780
29/08/2017 20:00,2017,aug,3,29,20,w35,5781
29/08/2017 21:00,2017,aug,3,29,21,w35,5782
29/08/2017 22:00,2017,aug,3,29,22,w35,5783
29/08/2017 23:00,2017,aug,3,29,23,w35,5784
30/08/2017 00:00,2017,aug,3,30,0,w35,5785
30/08/2017 01:00,2017,aug,3,30,1,w35,5786
30/08/2017 02:00,2017,aug,3,30,2,w35,5787
30/08/2017 03:00,2017,aug,3,30,3,w35,5788
30/08/2017 04:00,2017,aug,3,30,4,w35,5789
30/08/2017 05:00,2017,aug,3,30,5,w35,5790
30/08/2017 06:00,2017,aug,3,30,6,w35,5791
30/08/2017 07:00,2017,aug,3,30,7,w35,5792
30/08/2017 08:00,2017,aug,3,30,8,w35,5793
30/08/2017 09:00,2017,aug,3,30,9,w35,5794
30/08/2017 10:00,2017,aug,3,30,10,w35,5795
30/08/2017 11:00,2017,aug,3,30,11,w35,5796
30/08/2017 12:00,2017,aug,3,30,12,w35,5797
30/08/2017 13:00,2017,aug,3,30,13,w35,5798
30/08/2017 14:00,2017,aug,3,30,14,w35,5799
30/08/2017 15:00,2017,aug,3,30,15,w35,5800
30/08/2017 16:00,2017,aug,3,30,16,w35,5801
30/08/2017 17:00,2017,aug,3,30,17,w35,5802
30/08/2017 18:00,2017,aug,3,30,18,w35,5803
30/08/2017 19:00,2017,aug,3,30,19,w35,5804
30/08/2017 20:00,2017,aug,3,30,20,w35,5805
30/08/2017 21:00,2017,aug,3,30,21,w35,5806
30/08/2017 22:00,2017,aug,3,30,22,w35,5807
30/08/2017 23:00,2017,aug,3,30,23,w35,5808
31/08/2017 00:00,2017,aug,3,31,0,w35,5809
31/08/2017 01:00,2017,aug,3,31,1,w35,5810
31/08/2017 02:00,2017,aug,3,31,2,w35,5811
31/08/2017 03:00,2017,aug,3,31,3,w35,5812
31/08/2017 04:00,2017,aug,3,31,4,w35,5813
31/08/2017 05:00,2017,aug,3,31,5,w35,5814
31/08/2017 06:00,2017,aug,3,31,6,w35,5815
31/08/2017 07:00,2017,aug,3,31,7,w35,5816
31/08/2017 08:00,2017,aug,3,31,8,w35,5817
31/08/2017 09:00,2017,aug,3,31,9,w35,5818
31/08/2017 10:00,2017,aug,3,31,10,w35,5819
31/08/2017 11:00,2017,aug,3,31,11,w35,5820
31/08/2017 12:00,2017,aug,3,31,12,w35,5821
31/08/2017 13:00,2017,aug,3,31,13,w35,5822
31/08/2017 14:00,2017,aug,3,31,14,w35,5823
31/08/2017 15:00,2017,aug,3,31,15,w35,5824
31/08/2017 16:00,2017,aug,3,31,16,w35,5825
31/08/2017 17:00,2017,aug,3,31,17,w35,5826
31/08/2017 18:00,2017,aug,3,31,18,w35,5827
31/08/2017 19:00,2017,aug,3,31,19,w35,5828
31/08/2017 20:00,2017,aug,3,31,20,w35,5829
31/08/2017 21:00,2017,aug,3,31,21,w35,5830
31/08/2017 22:00,2017,aug,3,31,22,w35,5831
31/08/2017 23:00,2017,aug,3,31,23,w35,5832
01/09/2017 00:00,2017,sep,3,1,0,w35,5833
01/09/2017 01:00,2017,sep,3,1,1,w35,5834
01/09/2017 02:00,2017,sep,3,1,2,w35,5835
01/09/2017 03:00,2017,sep,3,1,3,w35,5836
01/09/2017 04:00,2017,sep,3,1,4,w35,5837
01/09/2017 05:00,2017,sep,3,1,5,w35,5838
01/09/2017 06:00,2017,sep,3,1,6,w35,5839
01/09/2017 07:00,2017,sep,3,1,7,w35,5840
01/09/2017 08:00,2017,sep,3,1,8,w35,5841
01/09/2017 09:00,2017,sep,3,1,9,w35,5842
01/09/2017 10:00,2017,sep,3,1,10,w35,5843
01/09/2017 11:00,2017,sep,3,1,11,w35,5844
01/09/2017 12:00,2017,sep,3,1,12,w35,5845
01/09/2017 13:00,2017,sep,3,1,13,w35,5846
01/09/2017 14:00,2017,sep,3,1,14,w35,5847
01/09/2017 15:00,2017,sep,3,1,15,w35,5848
01/09/2017 16:00,2017,sep,3,1,16,w35,5849
01/09/2017 17:00,2017,sep,3,1,17,w35,5850
01/09/2017 18:00,2017,sep,3,1,18,w35,5851
01/09/2017 19:00,2017,sep,3,1,19,w35,5852
01/09/2017 20:00,2017,sep,3,1,20,w35,5853
01/09/2017 21:00,2017,sep,3,1,21,w35,5854
01/09/2017 22:00,2017,sep,3,1,22,w35,5855
01/09/2017 23:00,2017,sep,3,1,23,w35,5856
02/09/2017 00:00,2017,sep,3,2,0,w35,5857
02/09/2017 01:00,2017,sep,3,2,1,w35,5858
02/09/2017 02:00,2017,sep,3,2,2,w35,5859
02/09/2017 03:00,2017,sep,3,2,3,w35,5860
02/09/2017 04:00,2017,sep,3,2,4,w35,5861
02/09/2017 05:00,2017,sep,3,2,5,w35,5862
02/09/2017 06:00,2017,sep,3,2,6,w35,5863
02/09/2017 07:00,2017,sep,3,2,7,w35,5864
02/09/2017 08:00,2017,sep,3,2,8,w35,5865
02/09/2017 09:00,2017,sep,3,2,9,w35,5866
02/09/2017 10:00,2017,sep,3,2,10,w35,5867
02/09/2017 11:00,2017,sep,3,2,11,w35,5868
02/09/2017 12:00,2017,sep,3,2,12,w35,5869
02/09/2017 13:00,2017,sep,3,2,13,w35,5870
02/09/2017 14:00,2017,sep,3,2,14,w35,5871
02/09/2017 15:00,2017,sep,3,2,15,w35,5872
02/09/2017 16:00,2017,sep,3,2,16,w35,5873
02/09/2017 17:00,2017,sep,3,2,17,w35,5874
02/09/2017 18:00,2017,sep,3,2,18,w35,5875
02/09/2017 19:00,2017,sep,3,2,19,w35,5876
02/09/2017 20:00,2017,sep,3,2,20,w35,5877
02/09/2017 21:00,2017,sep,3,2,21,w35,5878
02/09/2017 22:00,2017,sep,3,2,22,w35,5879
02/09/2017 23:00,2017,sep,3,2,23,w35,5880
03/09/2017 00:00,2017,sep,3,3,0,w36,5881
03/09/2017 01:00,2017,sep,3,3,1,w36,5882
03/09/2017 02:00,2017,sep,3,3,2,w36,5883
03/09/2017 03:00,2017,sep,3,3,3,w36,5884
03/09/2017 04:00,2017,sep,3,3,4,w36,5885
03/09/2017 05:00,2017,sep,3,3,5,w36,5886
03/09/2017 06:00,2017,sep,3,3,6,w36,5887
03/09/2017 07:00,2017,sep,3,3,7,w36,5888
03/09/2017 08:00,2017,sep,3,3,8,w36,5889
03/09/2017 09:00,2017,sep,3,3,9,w36,5890
03/09/2017 10:00,2017,sep,3,3,10,w36,5891
03/09/2017 11:00,2017,sep,3,3,11,w36,5892
03/09/2017 12:00,2017,sep,3,3,12,w36,5893
03/09/2017 13:00,2017,sep,3,3,13,w36,5894
03/09/2017 14:00,2017,sep,3,3,14,w36,5895
03/09/2017 15:00,2017,sep,3,3,15,w36,5896
03/09/2017 16:00,2017,sep,3,3,16,w36,5897
03/09/2017 17:00,2017,sep,3,3,17,w36,5898
03/09/2017 18:00,2017,sep,3,3,18,w36,5899
03/09/2017 19:00,2017,sep,3,3,19,w36,5900
03/09/2017 20:00,2017,sep,3,3,20,w36,5901
03/09/2017 21:00,2017,sep,3,3,21,w36,5902
03/09/2017 22:00,2017,sep,3,3,22,w36,5903
03/09/2017 23:00,2017,sep,3,3,23,w36,5904
04/09/2017 00:00,2017,sep,3,4,0,w36,5905
04/09/2017 01:00,2017,sep,3,4,1,w36,5906
04/09/2017 02:00,2017,sep,3,4,2,w36,5907
04/09/2017 03:00,2017,sep,3,4,3,w36,5908
04/09/2017 04:00,2017,sep,3,4,4,w36,5909
04/09/2017 05:00,2017,sep,3,4,5,w36,5910
04/09/2017 06:00,2017,sep,3,4,6,w36,5911
04/09/2017 07:00,2017,sep,3,4,7,w36,5912
04/09/2017 08:00,2017,sep,3,4,8,w36,5913
04/09/2017 09:00,2017,sep,3,4,9,w36,5914
04/09/2017 10:00,2017,sep,3,4,10,w36,5915
04/09/2017 11:00,2017,sep,3,4,11,w36,5916
04/09/2017 12:00,2017,sep,3,4,12,w36,5917
04/09/2017 13:00,2017,sep,3,4,13,w36,5918
04/09/2017 14:00,2017,sep,3,4,14,w36,5919
04/09/2017 15:00,2017,sep,3,4,15,w36,5920
04/09/2017 16:00,2017,sep,3,4,16,w36,5921
04/09/2017 17:00,2017,sep,3,4,17,w36,5922
04/09/2017 18:00,2017,sep,3,4,18,w36,5923
04/09/2017 19:00,2017,sep,3,4,19,w36,5924
04/09/2017 20:00,2017,sep,3,4,20,w36,5925
04/09/2017 21:00,2017,sep,3,4,21,w36,5926
04/09/2017 22:00,2017,sep,3,4,22,w36,5927
04/09/2017 23:00,2017,sep,3,4,23,w36,5928
05/09/2017 00:00,2017,sep,3,5,0,w36,5929
05/09/2017 01:00,2017,sep,3,5,1,w36,5930
05/09/2017 02:00,2017,sep,3,5,2,w36,5931
05/09/2017 03:00,2017,sep,3,5,3,w36,5932
05/09/2017 04:00,2017,sep,3,5,4,w36,5933
05/09/2017 05:00,2017,sep,3,5,5,w36,5934
05/09/2017 06:00,2017,sep,3,5,6,w36,5935
05/09/2017 07:00,2017,sep,3,5,7,w36,5936
05/09/2017 08:00,2017,sep,3,5,8,w36,5937
05/09/2017 09:00,2017,sep,3,5,9,w36,5938
05/09/2017 10:00,2017,sep,3,5,10,w36,5939
05/09/2017 11:00,2017,sep,3,5,11,w36,5940
05/09/2017 12:00,2017,sep,3,5,12,w36,5941
05/09/2017 13:00,2017,sep,3,5,13,w36,5942
05/09/2017 14:00,2017,sep,3,5,14,w36,5943
05/09/2017 15:00,2017,sep,3,5,15,w36,5944
05/09/2017 16:00,2017,sep,3,5,16,w36,5945
05/09/2017 17:00,2017,sep,3,5,17,w36,5946
05/09/2017 18:00,2017,sep,3,5,18,w36,5947
05/09/2017 19:00,2017,sep,3,5,19,w36,5948
05/09/2017 20:00,2017,sep,3,5,20,w36,5949
05/09/2017 21:00,2017,sep,3,5,21,w36,5950
05/09/2017 22:00,2017,sep,3,5,22,w36,5951
05/09/2017 23:00,2017,sep,3,5,23,w36,5952
06/09/2017 00:00,2017,sep,3,6,0,w36,5953
06/09/2017 01:00,2017,sep,3,6,1,w36,5954
06/09/2017 02:00,2017,sep,3,6,2,w36,5955
06/09/2017 03:00,2017,sep,3,6,3,w36,5956
06/09/2017 04:00,2017,sep,3,6,4,w36,5957
06/09/2017 05:00,2017,sep,3,6,5,w36,5958
06/09/2017 06:00,2017,sep,3,6,6,w36,5959
06/09/2017 07:00,2017,sep,3,6,7,w36,5960
06/09/2017 08:00,2017,sep,3,6,8,w36,5961
06/09/2017 09:00,2017,sep,3,6,9,w36,5962
06/09/2017 10:00,2017,sep,3,6,10,w36,5963
06/09/2017 11:00,2017,sep,3,6,11,w36,5964
06/09/2017 12:00,2017,sep,3,6,12,w36,5965
06/09/2017 13:00,2017,sep,3,6,13,w36,5966
06/09/2017 14:00,2017,sep,3,6,14,w36,5967
06/09/2017 15:00,2017,sep,3,6,15,w36,5968
06/09/2017 16:00,2017,sep,3,6,16,w36,5969
06/09/2017 17:00,2017,sep,3,6,17,w36,5970
06/09/2017 18:00,2017,sep,3,6,18,w36,5971
06/09/2017 19:00,2017,sep,3,6,19,w36,5972
06/09/2017 20:00,2017,sep,3,6,20,w36,5973
06/09/2017 21:00,2017,sep,3,6,21,w36,5974
06/09/2017 22:00,2017,sep,3,6,22,w36,5975
06/09/2017 23:00,2017,sep,3,6,23,w36,5976
07/09/2017 00:00,2017,sep,3,7,0,w36,5977
07/09/2017 01:00,2017,sep,3,7,1,w36,5978
07/09/2017 02:00,2017,sep,3,7,2,w36,5979
07/09/2017 03:00,2017,sep,3,7,3,w36,5980
07/09/2017 04:00,2017,sep,3,7,4,w36,5981
07/09/2017 05:00,2017,sep,3,7,5,w36,5982
07/09/2017 06:00,2017,sep,3,7,6,w36,5983
07/09/2017 07:00,2017,sep,3,7,7,w36,5984
07/09/2017 08:00,2017,sep,3,7,8,w36,5985
07/09/2017 09:00,2017,sep,3,7,9,w36,5986
07/09/2017 10:00,2017,sep,3,7,10,w36,5987
07/09/2017 11:00,2017,sep,3,7,11,w36,5988
07/09/2017 12:00,2017,sep,3,7,12,w36,5989
07/09/2017 13:00,2017,sep,3,7,13,w36,5990
07/09/2017 14:00,2017,sep,3,7,14,w36,5991
07/09/2017 15:00,2017,sep,3,7,15,w36,5992
07/09/2017 16:00,2017,sep,3,7,16,w36,5993
07/09/2017 17:00,2017,sep,3,7,17,w36,5994
07/09/2017 18:00,2017,sep,3,7,18,w36,5995
07/09/2017 19:00,2017,sep,3,7,19,w36,5996
07/09/2017 20:00,2017,sep,3,7,20,w36,5997
07/09/2017 21:00,2017,sep,3,7,21,w36,5998
07/09/2017 22:00,2017,sep,3,7,22,w36,5999
07/09/2017 23:00,2017,sep,3,7,23,w36,6000
08/09/2017 00:00,2017,sep,3,8,0,w36,6001
08/09/2017 01:00,2017,sep,3,8,1,w36,6002
08/09/2017 02:00,2017,sep,3,8,2,w36,6003
08/09/2017 03:00,2017,sep,3,8,3,w36,6004
08/09/2017 04:00,2017,sep,3,8,4,w36,6005
08/09/2017 05:00,2017,sep,3,8,5,w36,6006
08/09/2017 06:00,2017,sep,3,8,6,w36,6007
08/09/2017 07:00,2017,sep,3,8,7,w36,6008
08/09/2017 08:00,2017,sep,3,8,8,w36,6009
08/09/2017 09:00,2017,sep,3,8,9,w36,6010
08/09/2017 10:00,2017,sep,3,8,10,w36,6011
08/09/2017 11:00,2017,sep,3,8,11,w36,6012
08/09/2017 12:00,2017,sep,3,8,12,w36,6013
08/09/2017 13:00,2017,sep,3,8,13,w36,6014
08/09/2017 14:00,2017,sep,3,8,14,w36,6015
08/09/2017 15:00,2017,sep,3,8,15,w36,6016
08/09/2017 16:00,2017,sep,3,8,16,w36,6017
08/09/2017 17:00,2017,sep,3,8,17,w36,6018
08/09/2017 18:00,2017,sep,3,8,18,w36,6019
08/09/2017 19:00,2017,sep,3,8,19,w36,6020
08/09/2017 20:00,2017,sep,3,8,20,w36,6021
08/09/2017 21:00,2017,sep,3,8,21,w36,6022
08/09/2017 22:00,2017,sep,3,8,22,w36,6023
08/09/2017 23:00,2017,sep,3,8,23,w36,6024
09/09/2017 00:00,2017,sep,3,9,0,w36,6025
09/09/2017 01:00,2017,sep,3,9,1,w36,6026
09/09/2017 02:00,2017,sep,3,9,2,w36,6027
09/09/2017 03:00,2017,sep,3,9,3,w36,6028
09/09/2017 04:00,2017,sep,3,9,4,w36,6029
09/09/2017 05:00,2017,sep,3,9,5,w36,6030
09/09/2017 06:00,2017,sep,3,9,6,w36,6031
09/09/2017 07:00,2017,sep,3,9,7,w36,6032
09/09/2017 08:00,2017,sep,3,9,8,w36,6033
09/09/2017 09:00,2017,sep,3,9,9,w36,6034
09/09/2017 10:00,2017,sep,3,9,10,w36,6035
09/09/2017 11:00,2017,sep,3,9,11,w36,6036
09/09/2017 12:00,2017,sep,3,9,12,w36,6037
09/09/2017 13:00,2017,sep,3,9,13,w36,6038
09/09/2017 14:00,2017,sep,3,9,14,w36,6039
09/09/2017 15:00,2017,sep,3,9,15,w36,6040
09/09/2017 16:00,2017,sep,3,9,16,w36,6041
09/09/2017 17:00,2017,sep,3,9,17,w36,6042
09/09/2017 18:00,2017,sep,3,9,18,w36,6043
09/09/2017 19:00,2017,sep,3,9,19,w36,6044
09/09/2017 20:00,2017,sep,3,9,20,w36,6045
09/09/2017 21:00,2017,sep,3,9,21,w36,6046
09/09/2017 22:00,2017,sep,3,9,22,w36,6047
09/09/2017 23:00,2017,sep,3,9,23,w36,6048
10/09/2017 00:00,2017,sep,3,10,0,w37,6049
10/09/2017 01:00,2017,sep,3,10,1,w37,6050
10/09/2017 02:00,2017,sep,3,10,2,w37,6051
10/09/2017 03:00,2017,sep,3,10,3,w37,6052
10/09/2017 04:00,2017,sep,3,10,4,w37,6053
10/09/2017 05:00,2017,sep,3,10,5,w37,6054
10/09/2017 06:00,2017,sep,3,10,6,w37,6055
10/09/2017 07:00,2017,sep,3,10,7,w37,6056
10/09/2017 08:00,2017,sep,3,10,8,w37,6057
10/09/2017 09:00,2017,sep,3,10,9,w37,6058
10/09/2017 10:00,2017,sep,3,10,10,w37,6059
10/09/2017 11:00,2017,sep,3,10,11,w37,6060
10/09/2017 12:00,2017,sep,3,10,12,w37,6061
10/09/2017 13:00,2017,sep,3,10,13,w37,6062
10/09/2017 14:00,2017,sep,3,10,14,w37,6063
10/09/2017 15:00,2017,sep,3,10,15,w37,6064
10/09/2017 16:00,2017,sep,3,10,16,w37,6065
10/09/2017 17:00,2017,sep,3,10,17,w37,6066
10/09/2017 18:00,2017,sep,3,10,18,w37,6067
10/09/2017 19:00,2017,sep,3,10,19,w37,6068
10/09/2017 20:00,2017,sep,3,10,20,w37,6069
10/09/2017 21:00,2017,sep,3,10,21,w37,6070
10/09/2017 22:00,2017,sep,3,10,22,w37,6071
10/09/2017 23:00,2017,sep,3,10,23,w37,6072
11/09/2017 00:00,2017,sep,3,11,0,w37,6073
11/09/2017 01:00,2017,sep,3,11,1,w37,6074
11/09/2017 02:00,2017,sep,3,11,2,w37,6075
11/09/2017 03:00,2017,sep,3,11,3,w37,6076
11/09/2017 04:00,2017,sep,3,11,4,w37,6077
11/09/2017 05:00,2017,sep,3,11,5,w37,6078
11/09/2017 06:00,2017,sep,3,11,6,w37,6079
11/09/2017 07:00,2017,sep,3,11,7,w37,6080
11/09/2017 08:00,2017,sep,3,11,8,w37,6081
11/09/2017 09:00,2017,sep,3,11,9,w37,6082
11/09/2017 10:00,2017,sep,3,11,10,w37,6083
11/09/2017 11:00,2017,sep,3,11,11,w37,6084
11/09/2017 12:00,2017,sep,3,11,12,w37,6085
11/09/2017 13:00,2017,sep,3,11,13,w37,6086
11/09/2017 14:00,2017,sep,3,11,14,w37,6087
11/09/2017 15:00,2017,sep,3,11,15,w37,6088
11/09/2017 16:00,2017,sep,3,11,16,w37,6089
11/09/2017 17:00,2017,sep,3,11,17,w37,6090
11/09/2017 18:00,2017,sep,3,11,18,w37,6091
11/09/2017 19:00,2017,sep,3,11,19,w37,6092
11/09/2017 20:00,2017,sep,3,11,20,w37,6093
11/09/2017 21:00,2017,sep,3,11,21,w37,6094
11/09/2017 22:00,2017,sep,3,11,22,w37,6095
11/09/2017 23:00,2017,sep,3,11,23,w37,6096
12/09/2017 00:00,2017,sep,3,12,0,w37,6097
12/09/2017 01:00,2017,sep,3,12,1,w37,6098
12/09/2017 02:00,2017,sep,3,12,2,w37,6099
12/09/2017 03:00,2017,sep,3,12,3,w37,6100
12/09/2017 04:00,2017,sep,3,12,4,w37,6101
12/09/2017 05:00,2017,sep,3,12,5,w37,6102
12/09/2017 06:00,2017,sep,3,12,6,w37,6103
12/09/2017 07:00,2017,sep,3,12,7,w37,6104
12/09/2017 08:00,2017,sep,3,12,8,w37,6105
12/09/2017 09:00,2017,sep,3,12,9,w37,6106
12/09/2017 10:00,2017,sep,3,12,10,w37,6107
12/09/2017 11:00,2017,sep,3,12,11,w37,6108
12/09/2017 12:00,2017,sep,3,12,12,w37,6109
12/09/2017 13:00,2017,sep,3,12,13,w37,6110
12/09/2017 14:00,2017,sep,3,12,14,w37,6111
12/09/2017 15:00,2017,sep,3,12,15,w37,6112
12/09/2017 16:00,2017,sep,3,12,16,w37,6113
